school_rbd,analysis_sample,outcome,n_students_regression,n_total,controlled_value_added,controlled_value_added_centered_student,controlled_value_added_se,controlled_value_added_resid_sd,controlled_value_added_se_method,eb_tau2,eb_tau,eb_reliability,eb_method,controlled_value_added_eb,controlled_value_added_eb_centered_student
41417,All,log_program_income_full_clp_m1,3,757999,-0.37354276,-0.48053467,0.25381196,0.21266261,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.102946525311659,stata_normal_normal_weighted_by_n_students_regression,-0.0494693748828817,-0.0465084140198959
41418,All,log_program_income_full_clp_m1,2,757999,-0.15633671,-0.26332861,0.31089491,0.19641733,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.071052819651452,stata_normal_normal_weighted_by_n_students_regression,-0.0187102404008842,-0.0157492795378985
41421,All,log_program_income_full_clp_m1,99,757999,0.06300316,-0.043988761,0.045172933,0.47528115,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.783687351164114,stata_normal_normal_weighted_by_n_students_regression,-0.0344734352527614,-0.0315124743897756
41439,All,log_program_income_full_clp_m1,57,757999,0.23211791,0.12512599,0.062359352,0.47350675,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.655308032048514,stata_normal_normal_weighted_by_n_students_regression,0.0819960658054216,0.0849570266684073
41533,All,log_program_income_full_clp_m1,3,757999,0.081268884,-0.025723035,0.25420544,0.25764018,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.10266076626024,stata_normal_normal_weighted_by_n_students_regression,-0.0026407464667789,0.0003202143962069
41556,All,log_program_income_full_clp_m1,9,757999,0.20259582,0.095603906,0.14751798,0.57633448,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.253578200724231,stata_normal_normal_weighted_by_n_students_regression,0.0242430663415614,0.0272040272045471
41617,All,log_program_income_full_clp_m1,433,757999,0.10033671,-0.006655213,0.022390626,0.46950972,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.936493285696379,stata_normal_normal_weighted_by_n_students_regression,-0.0062325622518193,-0.0032716013888336
41654,All,log_program_income_full_clp_m1,1,757999,-0.57187074,-0.67886263,0.43708947,,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.0372552907320128,stata_normal_normal_weighted_by_n_students_regression,-0.0252912247321844,-0.0223302638691986
41658,All,log_program_income_full_clp_m1,233,757999,0.063918285,-0.043073636,0.03396064,0.44425088,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.865049313314157,stata_normal_normal_weighted_by_n_students_regression,-0.0372608188579845,-0.0342998579949988
41702,All,log_program_income_full_clp_m1,185,757999,0.16397381,0.056981891,0.043754343,0.434742,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.794309369954293,stata_normal_normal_weighted_by_n_students_regression,0.0452612502441778,0.0482222111071635
41712,All,log_program_income_full_clp_m1,2,757999,-0.23555417,-0.34254608,0.31513506,0.10770021,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.0692852304032283,stata_normal_normal_weighted_by_n_students_regression,-0.0237333838045066,-0.0207724229415209
41773,All,log_program_income_full_clp_m1,1,757999,-0.22372228,-0.3307142,0.44132748,,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.0365692511943869,stata_normal_normal_weighted_by_n_students_regression,-0.0120939705411048,-0.0091330096781191
41780,All,log_program_income_full_clp_m1,64,757999,0.24956943,0.14257751,0.057876438,0.52091146,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.688187827869827,stata_normal_normal_weighted_by_n_students_regression,0.0981201096873868,0.101081070550373
41791,All,log_program_income_full_clp_m1,14,757999,0.30368003,0.19668812,0.12431376,0.67883158,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.323587003874429,stata_normal_normal_weighted_by_n_students_regression,0.0636457179989193,0.066606678861905
41800,All,log_program_income_full_clp_m1,1,757999,-0.58157039,-0.68856233,0.43677348,,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.0373072048351704,stata_normal_normal_weighted_by_n_students_regression,-0.025688336056016,-0.0227273751930303
41814,All,log_program_income_full_clp_m1,46,757999,0.13346505,0.026473131,0.065837532,0.5669418,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.630392585402228,stata_normal_normal_weighted_by_n_students_regression,0.0166884655006742,0.0196494263636599
41846,All,log_program_income_full_clp_m1,9,757999,0.044795334,-0.062196583,0.14679858,0.44886619,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.255433252007875,stata_normal_normal_weighted_by_n_students_regression,-0.0158870753732376,-0.0129261145102518
41872,All,log_program_income_full_clp_m1,2,757999,-0.087710857,-0.19470277,0.30972263,0.4341248,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.0715531372677672,stata_normal_normal_weighted_by_n_students_regression,-0.0139315943688888,-0.010970633505903
41888,All,log_program_income_full_clp_m1,1,757999,-0.41531175,-0.5223037,0.45779738,,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.0340733668052309,stata_normal_normal_weighted_by_n_students_regression,-0.0177966456044023,-0.0148356847414166
41892,All,log_program_income_full_clp_m1,2,757999,-0.1813073,-0.28829923,0.31046167,0.29616284,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.0712371241704991,stata_normal_normal_weighted_by_n_students_regression,-0.0205376082736087,-0.0175766474106229
41899,All,log_program_income_full_clp_m1,81,757999,0.27602044,0.16902852,0.061474949,0.44324541,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.661731965514547,stata_normal_normal_weighted_by_n_students_regression,0.111851575141761,0.114812536004747
41916,All,log_program_income_full_clp_m1,3,757999,-0.2812596,-0.38825151,0.25395173,0.040493894,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.102844886057101,stata_normal_normal_weighted_by_n_students_regression,-0.0399296826737681,-0.0369687218107824
41917,All,log_program_income_full_clp_m1,1,757999,0.17969127,0.072699353,0.43731284,,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.0372186584304697,stata_normal_normal_weighted_by_n_students_regression,0.0027057723558786,0.0056667332188643
41955,All,log_program_income_full_clp_m1,7,757999,0.03889069,-0.068101227,0.16588131,0.42341304,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.211774282530258,stata_normal_normal_weighted_by_n_students_regression,-0.0144220885762266,-0.0114611277132409
42018,All,log_program_income_full_clp_m1,1,757999,-0.16116247,-0.26815438,0.43840069,,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.0370410126553501,stata_normal_normal_weighted_by_n_students_regression,-0.0099327099186199,-0.0069717490556341
42035,All,log_program_income_full_clp_m1,1,757999,0.41643286,0.30944094,0.44039235,,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.0367190110828541,stata_normal_normal_weighted_by_n_students_regression,0.0113623652928174,0.0143233261558032
42042,All,log_program_income_full_clp_m1,1,757999,-0.30046883,-0.40746075,0.44333285,,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.03625113127857,stata_normal_normal_weighted_by_n_students_regression,-0.0147709131435363,-0.0118099522805506
42061,All,log_program_income_full_clp_m1,1,757999,-0.029298408,-0.13629033,0.43974981,,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.0368224389819893,stata_normal_normal_weighted_by_n_students_regression,-0.0050185422745195,-0.0020575814115337
42081,All,log_program_income_full_clp_m1,2,757999,0.37471557,0.26772365,0.3120833,0.64489889,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.0705508234319236,stata_normal_normal_weighted_by_n_students_regression,0.0188881239073675,0.0218490847703532
42105,All,log_program_income_full_clp_m1,1,757999,0.61949134,0.51249939,0.43745926,,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.0371946747534806,stata_normal_normal_weighted_by_n_students_regression,0.0190622481627847,0.0220232090257705
42130,All,log_program_income_full_clp_m1,2,757999,-0.47731632,-0.58430827,0.30869484,0.14788048,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.071996038662551,stata_normal_normal_weighted_by_n_students_regression,-0.0420678805897927,-0.0391069197268069
42158,All,log_program_income_full_clp_m1,25,757999,-0.076615937,-0.18360785,0.088844575,0.3325021,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.483631984934736,stata_normal_normal_weighted_by_n_students_regression,-0.0887986272705487,-0.0858376664075629
42166,All,log_program_income_full_clp_m1,8,757999,-0.15030672,-0.25729862,0.15602796,0.19101383,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.232939147008326,stata_normal_normal_weighted_by_n_students_regression,-0.0599349207607022,-0.0569739598977165
42168,All,log_program_income_full_clp_m1,5,757999,-0.21885429,-0.32584623,0.1964329,0.30340829,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.160790203029423,stata_normal_normal_weighted_by_n_students_regression,-0.0523928807085658,-0.0494319198455801
42178,All,log_program_income_full_clp_m1,7,757999,0.16161224,0.054620322,0.16753413,0.51033777,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.208483201807014,stata_normal_normal_weighted_by_n_students_regression,0.0113874195519843,0.01434838041497
42198,All,log_program_income_full_clp_m1,3,757999,0.31319594,0.20620403,0.25301826,0.46080852,stata_areg_centered_student_vce_unadjusted,0.0073929455932413,0.0859822399873447,0.103526436968471,stata_normal_normal_weighted_by_n_students_regression,0.02134756816459,0.0243085290275757
1,All,program_certified_years_m1,125,565229,0,0.22107889,0.20407793,1.7920969,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.414077062367538,stata_normal_normal_weighted_by_n_students_regression,0.0915436962019868,0.101892253944738
3,All,program_certified_years_m1,2,565229,0.25354892,0.47462782,1.4364611,0.022313165,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.0140635173956614,stata_normal_normal_weighted_by_n_students_regression,0.006674936439249,0.0170234941819996
4,All,program_certified_years_m1,795,565229,-0.42180488,-0.20072597,0.11161546,1.8079221,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.702608098062318,stata_normal_normal_weighted_by_n_students_regression,-0.141031693937628,-0.130683136194878
5,All,program_certified_years_m1,372,565229,-0.16093087,0.060148016,0.14162168,1.9869561,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.594728825344508,stata_normal_normal_weighted_by_n_students_regression,0.0357717585929173,0.046120316335668
7,All,program_certified_years_m1,449,565229,-0.40078425,-0.17970535,0.13274503,1.412606,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.625511184249969,stata_normal_normal_weighted_by_n_students_regression,-0.112407707366113,-0.102059149623362
8,All,program_certified_years_m1,106,565229,-0.59479666,-0.37371778,0.23385482,1.155936,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.349887608218605,stata_normal_normal_weighted_by_n_students_regression,-0.130759222033432,-0.120410664290682
15,All,program_certified_years_m1,63,565229,-0.6978907,-0.4768118,0.31791705,1.6604229,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.225532169435346,stata_normal_normal_weighted_by_n_students_regression,-0.107536399018288,-0.0971878412755377
25,All,program_certified_years_m1,85,565229,-0.14269394,0.078384958,0.26206645,1.5680451,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.299993555876471,stata_normal_normal_weighted_by_n_students_regression,0.0235149821973061,0.0338635399400568
28,All,program_certified_years_m1,2,565229,-0.38368657,-0.1626077,1.4340717,0.38216636,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.0141097595240785,stata_normal_normal_weighted_by_n_students_regression,-0.00229435573945,0.0080542020033006
32,All,program_certified_years_m1,47,565229,-0.36456728,-0.14348838,0.4219515,1.4834341,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.141861644392535,stata_normal_normal_weighted_by_n_students_regression,-0.0203554973344726,-0.0100069395917219
45,All,program_certified_years_m1,208,565229,-0.29277903,-0.071700118,0.18785183,1.9452977,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.454764188501355,stata_normal_normal_weighted_by_n_students_regression,-0.0326066463080579,-0.0222580885653073
50,All,program_certified_years_m1,179,565229,-0.54938626,-0.32830739,0.308157,1.8300078,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.236610855131671,stata_normal_normal_weighted_by_n_students_regression,-0.0776810924998845,-0.0673325347571339
52,All,program_certified_years_m1,1055,565229,-0.50200152,-0.28092265,0.11075304,1.5306568,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.705839404930477,stata_normal_normal_weighted_by_n_students_regression,-0.19828627707859,-0.187937719335839
56,All,program_certified_years_m1,269,565229,-0.23032142,-0.0092425318,0.20406139,2.0642715,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.414116392224796,stata_normal_normal_weighted_by_n_students_regression,-0.0038274840614168,0.0065210736813339
59,All,program_certified_years_m1,127,565229,-0.056040164,0.16503873,0.25248957,2.3502777,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.315858123779957,stata_normal_normal_weighted_by_n_students_regression,0.0521288249459008,0.0624773826886515
60,All,program_certified_years_m1,245,565229,-0.42252782,-0.20144892,0.20227115,2.005748,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.418398650936073,stata_normal_normal_weighted_by_n_students_regression,-0.084285955386553,-0.0739373976438024
67,All,program_certified_years_m1,148,565229,-0.1909256,0.030153289,0.32450622,1.7566279,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.218446623128595,stata_normal_normal_weighted_by_n_students_regression,0.0065868840945587,0.0169354418373094
69,All,program_certified_years_m1,158,565229,0.052428573,0.27350748,0.25939089,2.3610184,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.304321137609256,stata_normal_normal_weighted_by_n_students_regression,0.0832341060544699,0.0935826637972206
72,All,program_certified_years_m1,1,565229,-0.7547484,-0.53366953,2.488749,,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.0047294614875085,stata_normal_normal_weighted_by_n_students_regression,-0.0025239696983356,0.0078245880444151
78,All,program_certified_years_m1,22,565229,-0.61455661,-0.39347771,0.63359845,0.44160256,stata_areg_centered_student_vce_unadjusted,0.0294328794311119,0.17156013357162,0.0683087825474331,stata_normal_normal_weighted_by_n_students_regression,-0.0268779833897792,-0.0165294256470286
